DATE,CARRIER_CODE,AIRPORT_CODE,TOTAL_FLIGHTS,DELAYED_FLIGHTS,CANCELLED_FLIGHTS,DIVERTED_FLIGHTS,PCT_DELAYED,PCT_CANCELLED,PCT_DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,TOTAL_DELAY_MIN
2025-06-01,AA,PHX,4689.0,1069.0,0,0,22.798037961185756,0.0,0.0,38819.0,4113.0,7314.0,90.0,52400.0,102736.0
2025-06-01,AA,PIT,589.0,211.0,0,0,35.82342954159593,0.0,0.0,4546.0,1474.0,1860.0,13.0,9663.0,17556.0
2025-06-01,AA,PNS,206.0,68.0,0,0,33.00970873786408,0.0,0.0,921.0,287.0,673.0,0.0,2733.0,4614.0
2025-06-01,AA,PSP,120.0,35.0,0,0,29.166666666666668,0.0,0.0,622.0,29.0,243.0,0.0,1511.0,2405.0
2025-06-01,AA,PVD,194.0,75.0,0,0,38.659793814432994,0.0,0.0,1401.0,890.0,526.0,0.0,2445.0,5262.0
2025-06-01,AA,PWM,178.0,63.0,0,0,35.39325842696629,0.0,0.0,1209.0,352.0,561.0,0.0,2120.0,4242.0
2025-06-01,AA,RAP,4.0,1.0,0,0,25.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,40.0
2025-06-01,AA,RDM,26.0,11.0,0,0,42.30769230769231,0.0,0.0,211.0,32.0,78.0,0.0,309.0,630.0
2025-06-01,AA,RDU,957.0,324.0,0,0,33.85579937304075,0.0,0.0,7179.0,1135.0,3109.0,0.0,12077.0,23500.0
2025-06-01,AA,RIC,287.0,121.0,0,0,42.1602787456446,0.0,0.0,3009.0,1855.0,814.0,0.0,5450.0,11128.0
2025-06-01,AA,RNO,238.0,59.0,0,0,24.789915966386555,0.0,0.0,1281.0,191.0,423.0,0.0,1960.0,3855.0
2025-06-01,AA,ROC,60.0,24.0,0,0,40.0,0.0,0.0,566.0,422.0,223.0,0.0,1161.0,2372.0
2025-06-01,AA,RSW,453.0,150.0,0,0,33.11258278145696,0.0,0.0,3488.0,882.0,1441.0,0.0,6197.0,12008.0
2025-06-01,AA,SAN,862.0,294.0,0,0,34.106728538283065,0.0,0.0,6655.0,781.0,3662.0,116.0,9740.0,20954.0
2025-06-01,AA,SAT,637.0,247.0,0,0,38.775510204081634,0.0,0.0,5429.0,1451.0,1945.0,18.0,13543.0,22386.0
2025-06-01,AA,SAV,260.0,116.0,0,0,44.61538461538462,0.0,0.0,1906.0,398.0,1021.0,0.0,3275.0,6600.0
2025-06-01,AA,SBA,100.0,26.0,0,0,26.0,0.0,0.0,372.0,9.0,392.0,0.0,951.0,1724.0
2025-06-01,AA,SBP,89.0,17.0,0,0,19.101123595505616,0.0,0.0,293.0,12.0,226.0,0.0,351.0,882.0
2025-06-01,AA,SDF,161.0,75.0,0,0,46.58385093167702,0.0,0.0,1497.0,877.0,484.0,0.0,3267.0,6125.0
2025-06-01,AA,SEA,622.0,241.0,0,0,38.7459807073955,0.0,0.0,7275.0,1691.0,2374.0,0.0,6955.0,18295.0
2025-06-01,AA,SFO,1061.0,358.0,0,0,33.741753063147975,0.0,0.0,9194.0,1445.0,4274.0,0.0,10707.0,25620.0
2025-06-01,AA,SJC,165.0,54.0,0,0,32.72727272727273,0.0,0.0,1501.0,68.0,246.0,0.0,2716.0,4531.0
2025-06-01,AA,SJU,338.0,98.0,0,0,28.994082840236686,0.0,0.0,2556.0,538.0,857.0,2.0,2248.0,6201.0
2025-06-01,AA,SLC,386.0,123.0,0,0,31.865284974093267,0.0,0.0,3315.0,1145.0,832.0,61.0,4180.0,9533.0
2025-06-01,AA,SMF,394.0,139.0,0,0,35.27918781725889,0.0,0.0,3451.0,985.0,1043.0,0.0,4991.0,10470.0
2025-06-01,AA,SNA,583.0,154.0,0,0,26.41509433962264,0.0,0.0,3794.0,1203.0,1582.0,15.0,3804.0,10398.0
2025-06-01,AA,SRQ,216.0,51.0,0,0,23.61111111111111,0.0,0.0,840.0,394.0,532.0,0.0,1087.0,2853.0
2025-06-01,AA,STL,511.0,184.0,0,0,36.007827788649706,0.0,0.0,3581.0,1331.0,1802.0,0.0,7894.0,14608.0
2025-06-01,AA,STS,54.0,15.0,0,0,27.77777777777778,0.0,0.0,214.0,5.0,286.0,0.0,423.0,928.0
2025-06-01,AA,STT,188.0,36.0,0,0,19.148936170212767,0.0,0.0,491.0,230.0,364.0,0.0,651.0,1736.0
2025-06-01,AA,STX,64.0,21.0,0,0,32.8125,0.0,0.0,864.0,142.0,158.0,0.0,466.0,1630.0
2025-06-01,AA,SYR,102.0,49.0,0,0,48.03921568627451,0.0,0.0,968.0,146.0,246.0,0.0,2034.0,3394.0
2025-06-01,AA,TPA,1131.0,379.0,0,0,33.51016799292662,0.0,0.0,6984.0,3234.0,5528.0,33.0,16091.0,31870.0
2025-06-01,AA,TUL,208.0,88.0,0,0,42.30769230769231,0.0,0.0,2303.0,642.0,611.0,0.0,3059.0,6615.0
2025-06-01,AA,TUS,267.0,95.0,0,0,35.580524344569284,0.0,0.0,3839.0,173.0,506.0,0.0,3917.0,8435.0
2025-06-01,AA,TVC,38.0,6.0,0,0,15.789473684210526,0.0,0.0,52.0,0.0,56.0,0.0,403.0,511.0
2025-06-01,AA,TYS,152.0,73.0,0,0,48.026315789473685,0.0,0.0,1811.0,803.0,549.0,0.0,3222.0,6385.0
2025-06-01,AA,VPS,249.0,91.0,0,0,36.54618473895582,0.0,0.0,1949.0,781.0,1015.0,0.0,3467.0,7212.0
2025-06-01,AA,XNA,111.0,30.0,0,0,27.027027027027028,0.0,0.0,1057.0,2548.0,147.0,0.0,1151.0,4903.0
2025-06-01,AS,ABQ,60.0,27.0,0,0,45.0,0.0,0.0,395.0,0.0,380.0,0.0,403.0,1178.0
2025-06-01,AS,ADK,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,AS,ADQ,90.0,12.0,0,0,13.333333333333334,0.0,0.0,57.0,0.0,72.0,0.0,430.0,559.0
2025-06-01,AS,AKN,36.0,18.0,0,0,50.0,0.0,0.0,366.0,0.0,26.0,0.0,304.0,696.0
2025-06-01,AS,ANC,1423.0,371.0,0,0,26.071679550245957,0.0,0.0,6082.0,110.0,4288.0,370.0,6258.0,17108.0
2025-06-01,AS,ATL,150.0,67.0,0,0,44.666666666666664,0.0,0.0,565.0,0.0,1326.0,0.0,1246.0,3137.0
2025-06-01,AS,AUS,239.0,73.0,0,0,30.543933054393307,0.0,0.0,1246.0,0.0,1026.0,40.0,1434.0,3746.0
2025-06-01,AS,BET,60.0,10.0,0,0,16.666666666666664,0.0,0.0,73.0,0.0,29.0,0.0,428.0,530.0
2025-06-01,AS,BNA,120.0,43.0,0,0,35.833333333333336,0.0,0.0,723.0,0.0,370.0,0.0,381.0,1474.0
2025-06-01,AS,BOI,97.0,26.0,0,0,26.804123711340207,0.0,0.0,465.0,0.0,133.0,8.0,722.0,1328.0
2025-06-01,AS,BOS,300.0,85.0,0,0,28.333333333333332,0.0,0.0,1328.0,126.0,1713.0,0.0,913.0,4080.0
2025-06-01,AS,BRW,30.0,8.0,0,0,26.666666666666668,0.0,0.0,196.0,0.0,0.0,0.0,94.0,290.0
2025-06-01,AS,BUR,221.0,61.0,0,0,27.601809954751133,0.0,0.0,1225.0,0.0,594.0,45.0,1182.0,3046.0
2025-06-01,AS,BWI,60.0,12.0,0,0,20.0,0.0,0.0,183.0,0.0,82.0,0.0,218.0,483.0
2025-06-01,AS,BZN,60.0,34.0,0,0,56.666666666666664,0.0,0.0,420.0,0.0,145.0,0.0,879.0,1444.0
2025-06-01,AS,CDV,60.0,11.0,0,0,18.333333333333332,0.0,0.0,40.0,0.0,22.0,0.0,305.0,367.0
2025-06-01,AS,CHS,30.0,5.0,0,0,16.666666666666664,0.0,0.0,111.0,0.0,1.0,0.0,18.0,130.0
2025-06-01,AS,CLE,60.0,17.0,0,0,28.333333333333332,0.0,0.0,517.0,0.0,175.0,0.0,288.0,980.0
2025-06-01,AS,CMH,60.0,23.0,0,0,38.333333333333336,0.0,0.0,215.0,0.0,256.0,0.0,247.0,718.0
2025-06-01,AS,CVG,50.0,15.0,0,0,30.0,0.0,0.0,365.0,0.0,20.0,0.0,372.0,757.0
2025-06-01,AS,DCA,179.0,62.0,0,0,34.63687150837989,0.0,0.0,627.0,67.0,2215.0,28.0,984.0,3921.0
2025-06-01,AS,DEN,253.0,97.0,0,0,38.3399209486166,0.0,0.0,769.0,323.0,3425.0,0.0,1419.0,5936.0
2025-06-01,AS,DFW,237.0,90.0,0,0,37.9746835443038,0.0,0.0,1501.0,365.0,2018.0,0.0,1045.0,4929.0
2025-06-01,AS,DLG,19.0,4.0,0,0,21.052631578947366,0.0,0.0,118.0,0.0,0.0,0.0,25.0,143.0
2025-06-01,AS,DTW,60.0,16.0,0,0,26.666666666666668,0.0,0.0,215.0,0.0,90.0,0.0,276.0,581.0
2025-06-01,AS,EUG,60.0,30.0,0,0,50.0,0.0,0.0,343.0,0.0,131.0,0.0,700.0,1174.0
2025-06-01,AS,EWR,281.0,51.0,0,0,18.14946619217082,0.0,0.0,1180.0,257.0,1163.0,0.0,388.0,2988.0
2025-06-01,AS,FAI,236.0,79.0,0,0,33.47457627118644,0.0,0.0,1123.0,0.0,686.0,83.0,1079.0,2971.0
2025-06-01,AS,FAT,30.0,3.0,0,0,10.0,0.0,0.0,0.0,0.0,23.0,0.0,130.0,153.0
2025-06-01,AS,FLL,30.0,7.0,0,0,23.333333333333332,0.0,0.0,93.0,0.0,64.0,0.0,0.0,157.0
2025-06-01,AS,GEG,235.0,90.0,0,0,38.297872340425535,0.0,0.0,954.0,0.0,421.0,0.0,2182.0,3557.0
2025-06-01,AS,GST,24.0,4.0,0,0,16.666666666666664,0.0,0.0,0.0,82.0,24.0,0.0,61.0,167.0
2025-06-01,AS,HNL,131.0,41.0,0,0,31.297709923664126,0.0,0.0,812.0,7.0,276.0,0.0,844.0,1939.0
2025-06-01,AS,IAD,210.0,70.0,0,0,33.33333333333333,0.0,0.0,814.0,0.0,707.0,50.0,1328.0,2899.0
2025-06-01,AS,IAH,120.0,58.0,0,0,48.333333333333336,0.0,0.0,815.0,0.0,1099.0,0.0,776.0,2690.0
2025-06-01,AS,IND,60.0,21.0,0,0,35.0,0.0,0.0,352.0,0.0,280.0,0.0,360.0,992.0
2025-06-01,AS,JFK,330.0,142.0,0,0,43.03030303030303,0.0,0.0,1311.0,707.0,5910.0,0.0,1798.0,9726.0
2025-06-01,AS,JNU,463.0,104.0,0,0,22.4622030237581,0.0,0.0,1274.0,0.0,939.0,81.0,2420.0,4714.0
2025-06-01,AS,KOA,188.0,68.0,0,0,36.17021276595745,0.0,0.0,929.0,55.0,1084.0,71.0,599.0,2738.0
2025-06-01,AS,KTN,229.0,56.0,0,0,24.45414847161572,0.0,0.0,1386.0,107.0,564.0,0.0,989.0,3046.0
2025-06-01,AS,LAS,464.0,120.0,0,0,25.862068965517242,0.0,0.0,1188.0,160.0,1077.0,0.0,2633.0,5058.0
2025-06-01,AS,LAX,695.0,175.0,0,0,25.179856115107913,0.0,0.0,3264.0,341.0,1170.0,22.0,4626.0,9423.0
2025-06-01,AS,LIH,120.0,34.0,0,0,28.333333333333332,0.0,0.0,435.0,6.0,305.0,0.0,1250.0,1996.0
2025-06-01,AS,MCI,86.0,33.0,0,0,38.372093023255815,0.0,0.0,479.0,95.0,418.0,0.0,473.0,1465.0
2025-06-01,AS,MCO,210.0,61.0,0,0,29.04761904761905,0.0,0.0,1122.0,10.0,1055.0,0.0,788.0,2975.0
2025-06-01,AS,MIA,30.0,12.0,0,0,40.0,0.0,0.0,197.0,0.0,135.0,0.0,69.0,401.0
2025-06-01,AS,MKE,60.0,9.0,0,0,15.0,0.0,0.0,156.0,0.0,76.0,0.0,245.0,477.0
2025-06-01,AS,MSO,30.0,10.0,0,0,33.33333333333333,0.0,0.0,51.0,0.0,119.0,0.0,153.0,323.0
2025-06-01,AS,MSP,128.0,26.0,0,0,20.3125,0.0,0.0,699.0,0.0,116.0,19.0,289.0,1123.0
2025-06-01,AS,MSY,60.0,25.0,0,0,41.66666666666667,0.0,0.0,364.0,0.0,223.0,0.0,207.0,794.0
2025-06-01,AS,OAK,60.0,25.0,0,0,41.66666666666667,0.0,0.0,392.0,0.0,192.0,0.0,287.0,871.0
2025-06-01,AS,OGG,188.0,43.0,0,0,22.872340425531913,0.0,0.0,1113.0,0.0,245.0,0.0,762.0,2120.0
2025-06-01,AS,OKC,30.0,6.0,0,0,20.0,0.0,0.0,12.0,0.0,88.0,0.0,28.0,128.0
2025-06-01,AS,OMA,60.0,23.0,0,0,38.333333333333336,0.0,0.0,266.0,101.0,134.0,0.0,842.0,1343.0
2025-06-01,AS,OME,30.0,6.0,0,0,20.0,0.0,0.0,1.0,0.0,8.0,0.0,243.0,252.0
2025-06-01,AS,ONT,136.0,43.0,0,0,31.61764705882353,0.0,0.0,423.0,0.0,287.0,7.0,1126.0,1843.0
2025-06-01,AS,ORD,335.0,93.0,0,0,27.761194029850746,0.0,0.0,1428.0,0.0,2151.0,38.0,1030.0,4647.0
2025-06-01,AS,OTZ,30.0,2.0,0,0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0
2025-06-01,AS,PAE,87.0,7.0,0,0,8.045977011494253,0.0,0.0,66.0,0.0,71.0,0.0,219.0,356.0
2025-06-01,AS,PDX,1680.0,416.0,0,0,24.761904761904763,0.0,0.0,5740.0,947.0,4640.0,127.0,11902.0,23356.0
2025-06-01,AS,PHL,60.0,25.0,0,0,41.66666666666667,0.0,0.0,595.0,0.0,282.0,0.0,189.0,1066.0
2025-06-01,AS,PHX,408.0,103.0,0,0,25.245098039215684,0.0,0.0,1559.0,0.0,844.0,20.0,1778.0,4201.0
2025-06-01,AS,PIT,60.0,19.0,0,0,31.666666666666664,0.0,0.0,382.0,0.0,96.0,0.0,369.0,847.0
2025-06-01,AS,PSC,29.0,11.0,0,0,37.93103448275862,0.0,0.0,320.0,0.0,101.0,0.0,180.0,601.0
2025-06-01,AS,PSG,60.0,15.0,0,0,25.0,0.0,0.0,95.0,0.0,52.0,0.0,395.0,542.0
2025-06-01,AS,PSP,41.0,7.0,0,0,17.073170731707318,0.0,0.0,263.0,0.0,72.0,0.0,47.0,382.0
2025-06-01,AS,RDM,60.0,26.0,0,0,43.333333333333336,0.0,0.0,208.0,0.0,153.0,0.0,532.0,893.0
2025-06-01,AS,RDU,60.0,17.0,0,0,28.333333333333332,0.0,0.0,64.0,0.0,85.0,0.0,332.0,481.0
2025-06-01,AS,RNO,79.0,29.0,0,0,36.708860759493675,0.0,0.0,471.0,0.0,147.0,0.0,641.0,1259.0
2025-06-01,AS,SAN,943.0,253.0,0,0,26.82926829268293,0.0,0.0,2995.0,255.0,4622.0,101.0,4716.0,12689.0
2025-06-01,AS,SAT,60.0,22.0,0,0,36.666666666666664,0.0,0.0,90.0,0.0,79.0,55.0,518.0,742.0
2025-06-01,AS,SBA,30.0,10.0,0,0,33.33333333333333,0.0,0.0,228.0,0.0,22.0,0.0,146.0,396.0
2025-06-01,AS,SBP,30.0,13.0,0,0,43.333333333333336,0.0,0.0,65.0,26.0,24.0,0.0,411.0,526.0
2025-06-01,AS,SCC,43.0,5.0,0,0,11.627906976744185,0.0,0.0,2.0,246.0,19.0,0.0,54.0,321.0
2025-06-01,AS,SEA,7151.0,2317.0,0,0,32.4010627884212,0.0,0.0,26370.0,4250.0,35473.0,1117.0,56352.0,123562.0
2025-06-01,AS,SFO,1032.0,362.0,0,0,35.077519379844965,0.0,0.0,3461.0,1114.0,5215.0,68.0,10308.0,20166.0
2025-06-01,AS,SIT,150.0,38.0,0,0,25.333333333333336,0.0,0.0,313.0,0.0,337.0,0.0,1167.0,1817.0
2025-06-01,AS,SJC,209.0,61.0,0,0,29.1866028708134,0.0,0.0,772.0,0.0,292.0,0.0,1484.0,2548.0
2025-06-01,AS,SLC,111.0,38.0,0,0,34.234234234234236,0.0,0.0,381.0,0.0,282.0,0.0,827.0,1490.0
2025-06-01,AS,SMF,120.0,46.0,0,0,38.333333333333336,0.0,0.0,408.0,0.0,220.0,78.0,1410.0,2116.0
2025-06-01,AS,SNA,372.0,61.0,0,0,16.397849462365592,0.0,0.0,1235.0,0.0,507.0,2.0,894.0,2638.0
2025-06-01,AS,STL,90.0,39.0,0,0,43.333333333333336,0.0,0.0,564.0,0.0,343.0,32.0,722.0,1661.0
2025-06-01,AS,STS,30.0,13.0,0,0,43.333333333333336,0.0,0.0,502.0,0.0,44.0,0.0,212.0,758.0
2025-06-01,AS,TPA,90.0,31.0,0,0,34.44444444444444,0.0,0.0,625.0,0.0,385.0,0.0,477.0,1487.0
2025-06-01,AS,TUS,30.0,6.0,0,0,20.0,0.0,0.0,36.0,0.0,52.0,0.0,45.0,133.0
2025-06-01,AS,WRG,60.0,15.0,0,0,25.0,0.0,0.0,53.0,0.0,30.0,0.0,441.0,524.0
2025-06-01,AS,YAK,60.0,11.0,0,0,18.333333333333332,0.0,0.0,79.0,0.0,31.0,0.0,422.0,532.0
2025-06-01,B6,ABQ,30.0,11.0,0,0,36.666666666666664,0.0,0.0,295.0,1.0,357.0,0.0,345.0,998.0
2025-06-01,B6,ACK,148.0,27.0,0,0,18.243243243243242,0.0,0.0,376.0,1158.0,293.0,0.0,718.0,2545.0
2025-06-01,B6,ALB,68.0,14.0,0,0,20.588235294117645,0.0,0.0,272.0,80.0,234.0,0.0,262.0,848.0
2025-06-01,B6,ATL,176.0,55.0,0,0,31.25,0.0,0.0,1535.0,81.0,1922.0,0.0,1288.0,4826.0
2025-06-01,B6,AUS,30.0,10.0,0,0,33.33333333333333,0.0,0.0,102.0,3.0,415.0,0.0,91.0,611.0
2025-06-01,B6,AVL,13.0,3.0,0,0,23.076923076923077,0.0,0.0,13.0,0.0,42.0,0.0,63.0,118.0
2025-06-01,B6,BDL,299.0,75.0,0,0,25.08361204013378,0.0,0.0,1523.0,194.0,791.0,48.0,1968.0,4524.0
2025-06-01,B6,BNA,150.0,54.0,0,0,36.0,0.0,0.0,2084.0,9.0,592.0,692.0,1497.0,4874.0
2025-06-01,B6,BOS,3199.0,972.0,0,0,30.38449515473586,0.0,0.0,19930.0,1256.0,20995.0,259.0,37669.0,80109.0
2025-06-01,B6,BQN,143.0,42.0,0,0,29.37062937062937,0.0,0.0,1051.0,0.0,228.0,0.0,842.0,2121.0
2025-06-01,B6,BUF,319.0,88.0,0,0,27.586206896551722,0.0,0.0,2439.0,337.0,880.0,0.0,3089.0,6745.0
2025-06-01,B6,BUR,30.0,18.0,0,0,60.0,0.0,0.0,504.0,0.0,634.0,0.0,275.0,1413.0
2025-06-01,B6,BZN,33.0,7.0,0,0,21.21212121212121,0.0,0.0,21.0,0.0,139.0,0.0,378.0,538.0
2025-06-01,B6,CHS,134.0,46.0,0,0,34.32835820895522,0.0,0.0,1319.0,0.0,1300.0,0.0,851.0,3470.0
2025-06-01,B6,CLE,79.0,26.0,0,0,32.91139240506329,0.0,0.0,449.0,0.0,140.0,0.0,833.0,1422.0
2025-06-01,B6,DCA,555.0,204.0,0,0,36.75675675675676,0.0,0.0,3117.0,707.0,7741.0,40.0,5152.0,16757.0
2025-06-01,B6,DEN,130.0,43.0,0,0,33.07692307692307,0.0,0.0,657.0,0.0,1030.0,0.0,771.0,2458.0
2025-06-01,B6,DFW,30.0,11.0,0,0,36.666666666666664,0.0,0.0,60.0,93.0,319.0,0.0,406.0,878.0
2025-06-01,B6,DTW,111.0,42.0,0,0,37.83783783783784,0.0,0.0,1136.0,44.0,636.0,0.0,1426.0,3242.0
2025-06-01,B6,EWR,482.0,134.0,0,0,27.800829875518673,0.0,0.0,1651.0,406.0,6507.0,4.0,4448.0,13016.0
2025-06-01,B6,FLL,1304.0,327.0,0,0,25.07668711656442,0.0,0.0,6386.0,1344.0,6710.0,0.0,10662.0,25102.0
2025-06-01,B6,HPN,450.0,94.0,0,0,20.88888888888889,0.0,0.0,2355.0,273.0,838.0,0.0,5160.0,8626.0
2025-06-01,B6,HYA,5.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,B6,IAH,61.0,13.0,0,0,21.311475409836063,0.0,0.0,106.0,0.0,570.0,0.0,172.0,848.0
2025-06-01,B6,ILM,30.0,2.0,0,0,6.666666666666667,0.0,0.0,301.0,0.0,4.0,0.0,0.0,305.0
2025-06-01,B6,ISP,82.0,14.0,0,0,17.073170731707318,0.0,0.0,391.0,73.0,174.0,0.0,180.0,818.0
2025-06-01,B6,JAX,120.0,40.0,0,0,33.33333333333333,0.0,0.0,990.0,132.0,558.0,0.0,1699.0,3379.0
2025-06-01,B6,JFK,3130.0,951.0,0,0,30.38338658146965,0.0,0.0,21434.0,1939.0,28904.0,19.0,31247.0,83543.0
2025-06-01,B6,LAS,247.0,49.0,0,0,19.838056680161944,0.0,0.0,700.0,174.0,1424.0,0.0,769.0,3067.0
2025-06-01,B6,LAX,685.0,142.0,0,0,20.72992700729927,0.0,0.0,2881.0,528.0,2944.0,0.0,4658.0,11011.0
2025-06-01,B6,LGA,348.0,124.0,0,0,35.63218390804598,0.0,0.0,1436.0,938.0,4578.0,25.0,2255.0,9232.0
2025-06-01,B6,MCO,1490.0,393.0,0,0,26.375838926174495,0.0,0.0,7116.0,1127.0,11483.0,19.0,13521.0,33266.0
2025-06-01,B6,MHT,43.0,7.0,0,0,16.27906976744186,0.0,0.0,111.0,145.0,89.0,0.0,319.0,664.0
2025-06-01,B6,MIA,75.0,28.0,0,0,37.333333333333336,0.0,0.0,342.0,0.0,379.0,0.0,833.0,1554.0
2025-06-01,B6,MKE,30.0,7.0,0,0,23.333333333333332,0.0,0.0,188.0,0.0,103.0,0.0,172.0,463.0
2025-06-01,B6,MSY,69.0,12.0,0,0,17.391304347826086,0.0,0.0,198.0,0.0,159.0,0.0,674.0,1031.0
2025-06-01,B6,MVY,34.0,6.0,0,0,17.647058823529413,0.0,0.0,91.0,0.0,9.0,0.0,183.0,283.0
2025-06-01,B6,ONT,30.0,11.0,0,0,36.666666666666664,0.0,0.0,167.0,25.0,338.0,0.0,191.0,721.0
2025-06-01,B6,ORD,111.0,27.0,0,0,24.324324324324326,0.0,0.0,840.0,0.0,588.0,0.0,307.0,1735.0
2025-06-01,B6,ORF,30.0,15.0,0,0,50.0,0.0,0.0,261.0,0.0,381.0,0.0,418.0,1060.0
2025-06-01,B6,ORH,60.0,9.0,0,0,15.0,0.0,0.0,252.0,10.0,54.0,0.0,234.0,550.0
2025-06-01,B6,PBI,545.0,165.0,0,0,30.275229357798167,0.0,0.0,3913.0,338.0,3796.0,0.0,5957.0,14004.0
2025-06-01,B6,PDX,30.0,10.0,0,0,33.33333333333333,0.0,0.0,158.0,0.0,260.0,0.0,179.0,597.0
2025-06-01,B6,PHL,66.0,25.0,0,0,37.878787878787875,0.0,0.0,341.0,0.0,1014.0,0.0,719.0,2074.0
2025-06-01,B6,PHX,60.0,21.0,0,0,35.0,0.0,0.0,305.0,41.0,507.0,0.0,159.0,1012.0
2025-06-01,B6,PIT,138.0,48.0,0,0,34.78260869565217,0.0,0.0,931.0,0.0,465.0,0.0,2250.0,3646.0
2025-06-01,B6,PQI,30.0,11.0,0,0,36.666666666666664,0.0,0.0,340.0,0.0,37.0,0.0,184.0,561.0
2025-06-01,B6,PSE,49.0,16.0,0,0,32.6530612244898,0.0,0.0,250.0,64.0,267.0,0.0,136.0,717.0
2025-06-01,B6,PVD,194.0,49.0,0,0,25.257731958762886,0.0,0.0,1274.0,450.0,448.0,0.0,1596.0,3768.0
2025-06-01,B6,PWM,53.0,18.0,0,0,33.9622641509434,0.0,0.0,534.0,0.0,139.0,0.0,1071.0,1744.0
2025-06-01,B6,RDU,232.0,82.0,0,0,35.3448275862069,0.0,0.0,2190.0,134.0,1248.0,0.0,1975.0,5547.0
2025-06-01,B6,RIC,146.0,46.0,0,0,31.506849315068493,0.0,0.0,1030.0,188.0,671.0,0.0,866.0,2755.0
2025-06-01,B6,RNO,17.0,9.0,0,0,52.94117647058824,0.0,0.0,81.0,40.0,276.0,0.0,219.0,616.0
2025-06-01,B6,ROC,54.0,26.0,0,0,48.148148148148145,0.0,0.0,792.0,0.0,171.0,0.0,1264.0,2227.0
2025-06-01,B6,RSW,256.0,57.0,0,0,22.265625,0.0,0.0,1121.0,67.0,1431.0,0.0,961.0,3580.0
2025-06-01,B6,SAN,142.0,11.0,0,0,7.746478873239436,0.0,0.0,160.0,5.0,266.0,0.0,49.0,480.0
2025-06-01,B6,SAV,112.0,35.0,0,0,31.25,0.0,0.0,481.0,0.0,1095.0,0.0,361.0,1937.0
2025-06-01,B6,SEA,79.0,23.0,0,0,29.11392405063291,0.0,0.0,350.0,27.0,711.0,0.0,70.0,1158.0
2025-06-01,B6,SFO,379.0,77.0,0,0,20.316622691292878,0.0,0.0,1337.0,280.0,1451.0,17.0,3220.0,6305.0
2025-06-01,B6,SJU,1005.0,205.0,0,0,20.398009950248756,0.0,0.0,5463.0,799.0,2002.0,51.0,3854.0,12169.0
2025-06-01,B6,SLC,49.0,20.0,0,0,40.816326530612244,0.0,0.0,338.0,0.0,731.0,0.0,360.0,1429.0
2025-06-01,B6,SMF,60.0,21.0,0,0,35.0,0.0,0.0,275.0,23.0,708.0,0.0,212.0,1218.0
2025-06-01,B6,SRQ,48.0,8.0,0,0,16.666666666666664,0.0,0.0,243.0,0.0,83.0,0.0,68.0,394.0
2025-06-01,B6,STT,34.0,8.0,0,0,23.52941176470588,0.0,0.0,157.0,0.0,24.0,0.0,162.0,343.0
2025-06-01,B6,STX,30.0,4.0,0,0,13.333333333333334,0.0,0.0,54.0,0.0,5.0,0.0,205.0,264.0
2025-06-01,B6,SYR,97.0,42.0,0,0,43.29896907216495,0.0,0.0,793.0,110.0,420.0,0.0,1699.0,3022.0
2025-06-01,B6,TPA,445.0,106.0,0,0,23.820224719101123,0.0,0.0,2882.0,75.0,2041.0,11.0,3736.0,8745.0
2025-06-01,B6,TVC,10.0,3.0,0,0,30.0,0.0,0.0,90.0,0.0,12.0,0.0,7.0,109.0
2025-06-01,C5,ALB,119.0,46.0,0,0,38.655462184873954,0.0,0.0,2409.0,1016.0,795.0,0.0,2794.0,7014.0
2025-06-01,C5,AMA,78.0,24.0,0,0,30.76923076923077,0.0,0.0,1076.0,347.0,102.0,0.0,1190.0,2715.0
2025-06-01,C5,AVP,81.0,26.0,0,0,32.098765432098766,0.0,0.0,1407.0,205.0,179.0,0.0,1422.0,3213.0
2025-06-01,C5,BDL,8.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-01,C5,BHM,87.0,32.0,0,0,36.7816091954023,0.0,0.0,407.0,447.0,237.0,0.0,1665.0,2756.0
2025-06-01,C5,BRO,86.0,22.0,0,0,25.581395348837212,0.0,0.0,2678.0,225.0,8.0,0.0,1601.0,4512.0
2025-06-01,C5,BTR,107.0,37.0,0,0,34.57943925233645,0.0,0.0,1476.0,579.0,118.0,0.0,2274.0,4447.0
2025-06-01,C5,BTV,11.0,5.0,0,0,45.45454545454545,0.0,0.0,110.0,12.0,130.0,0.0,225.0,477.0
2025-06-01,C5,BUF,79.0,26.0,0,0,32.91139240506329,0.0,0.0,1422.0,160.0,197.0,0.0,1239.0,3018.0
2025-06-01,C5,CAE,81.0,28.0,0,0,34.5679012345679,0.0,0.0,1023.0,47.0,410.0,0.0,1693.0,3173.0
2025-06-01,C5,CHO,109.0,34.0,0,0,31.19266055045872,0.0,0.0,2615.0,0.0,281.0,0.0,2364.0,5260.0
