DATE,CARRIER_CODE,AIRPORT_CODE,DELAY_CAUSE,DELAY_MINUTES
2025-06-01,NK,TPA,WEATHER_DELAY,102.0
2025-06-01,OH,ABE,CARRIER_DELAY,852.0
2025-06-01,OH,ABE,LATE_AIRCRAFT_DELAY,734.0
2025-06-01,OH,ABE,NAS_DELAY,237.0
2025-06-01,OH,ABE,SECURITY_DELAY,0.0
2025-06-01,OH,ABE,WEATHER_DELAY,397.0
2025-06-01,OH,AGS,CARRIER_DELAY,321.0
2025-06-01,OH,AGS,LATE_AIRCRAFT_DELAY,1134.0
2025-06-01,OH,AGS,NAS_DELAY,204.0
2025-06-01,OH,AGS,SECURITY_DELAY,0.0
2025-06-01,OH,AGS,WEATHER_DELAY,82.0
2025-06-01,OH,ALB,CARRIER_DELAY,737.0
2025-06-01,OH,ALB,LATE_AIRCRAFT_DELAY,2167.0
2025-06-01,OH,ALB,NAS_DELAY,419.0
2025-06-01,OH,ALB,SECURITY_DELAY,0.0
2025-06-01,OH,ALB,WEATHER_DELAY,754.0
2025-06-01,OH,ATL,CARRIER_DELAY,1034.0
2025-06-01,OH,ATL,LATE_AIRCRAFT_DELAY,3227.0
2025-06-01,OH,ATL,NAS_DELAY,1625.0
2025-06-01,OH,ATL,SECURITY_DELAY,0.0
2025-06-01,OH,ATL,WEATHER_DELAY,1422.0
2025-06-01,OH,AUS,CARRIER_DELAY,159.0
2025-06-01,OH,AUS,LATE_AIRCRAFT_DELAY,52.0
2025-06-01,OH,AUS,NAS_DELAY,5.0
2025-06-01,OH,AUS,SECURITY_DELAY,0.0
2025-06-01,OH,AUS,WEATHER_DELAY,0.0
2025-06-01,OH,AVL,CARRIER_DELAY,742.0
2025-06-01,OH,AVL,LATE_AIRCRAFT_DELAY,2162.0
2025-06-01,OH,AVL,NAS_DELAY,602.0
2025-06-01,OH,AVL,SECURITY_DELAY,0.0
2025-06-01,OH,AVL,WEATHER_DELAY,593.0
2025-06-01,OH,AVP,CARRIER_DELAY,231.0
2025-06-01,OH,AVP,LATE_AIRCRAFT_DELAY,682.0
2025-06-01,OH,AVP,NAS_DELAY,247.0
2025-06-01,OH,AVP,SECURITY_DELAY,26.0
2025-06-01,OH,AVP,WEATHER_DELAY,39.0
2025-06-01,OH,BDL,CARRIER_DELAY,861.0
2025-06-01,OH,BDL,LATE_AIRCRAFT_DELAY,470.0
2025-06-01,OH,BDL,NAS_DELAY,162.0
2025-06-01,OH,BDL,SECURITY_DELAY,0.0
2025-06-01,OH,BDL,WEATHER_DELAY,0.0
2025-06-01,OH,BGR,CARRIER_DELAY,839.0
2025-06-01,OH,BGR,LATE_AIRCRAFT_DELAY,1074.0
2025-06-01,OH,BGR,NAS_DELAY,221.0
2025-06-01,OH,BGR,SECURITY_DELAY,0.0
2025-06-01,OH,BGR,WEATHER_DELAY,192.0
2025-06-01,OH,BHM,CARRIER_DELAY,2539.0
2025-06-01,OH,BHM,LATE_AIRCRAFT_DELAY,6279.0
2025-06-01,OH,BHM,NAS_DELAY,1660.0
2025-06-01,OH,BHM,SECURITY_DELAY,0.0
2025-06-01,OH,BHM,WEATHER_DELAY,1847.0
2025-06-01,OH,BNA,CARRIER_DELAY,395.0
2025-06-01,OH,BNA,LATE_AIRCRAFT_DELAY,989.0
2025-06-01,OH,BNA,NAS_DELAY,512.0
2025-06-01,OH,BNA,SECURITY_DELAY,0.0
2025-06-01,OH,BNA,WEATHER_DELAY,336.0
2025-06-01,OH,BTR,CARRIER_DELAY,1841.0
2025-06-01,OH,BTR,LATE_AIRCRAFT_DELAY,4221.0
2025-06-01,OH,BTR,NAS_DELAY,519.0
2025-06-01,OH,BTR,SECURITY_DELAY,0.0
2025-06-01,OH,BTR,WEATHER_DELAY,690.0
2025-06-01,OH,BTV,CARRIER_DELAY,851.0
2025-06-01,OH,BTV,LATE_AIRCRAFT_DELAY,2549.0
2025-06-01,OH,BTV,NAS_DELAY,492.0
2025-06-01,OH,BTV,SECURITY_DELAY,0.0
2025-06-01,OH,BTV,WEATHER_DELAY,272.0
2025-06-01,OH,BUF,CARRIER_DELAY,455.0
2025-06-01,OH,BUF,LATE_AIRCRAFT_DELAY,2170.0
2025-06-01,OH,BUF,NAS_DELAY,638.0
2025-06-01,OH,BUF,SECURITY_DELAY,0.0
2025-06-01,OH,BUF,WEATHER_DELAY,774.0
2025-06-01,OH,BWI,CARRIER_DELAY,11.0
2025-06-01,OH,BWI,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,OH,BWI,NAS_DELAY,20.0
2025-06-01,OH,BWI,SECURITY_DELAY,30.0
2025-06-01,OH,BWI,WEATHER_DELAY,0.0
2025-06-01,OH,CAE,CARRIER_DELAY,1339.0
2025-06-01,OH,CAE,LATE_AIRCRAFT_DELAY,3061.0
2025-06-01,OH,CAE,NAS_DELAY,672.0
2025-06-01,OH,CAE,SECURITY_DELAY,0.0
2025-06-01,OH,CAE,WEATHER_DELAY,488.0
2025-06-01,OH,CAK,CARRIER_DELAY,1302.0
2025-06-01,OH,CAK,LATE_AIRCRAFT_DELAY,3628.0
2025-06-01,OH,CAK,NAS_DELAY,736.0
2025-06-01,OH,CAK,SECURITY_DELAY,0.0
2025-06-01,OH,CAK,WEATHER_DELAY,886.0
2025-06-01,OH,CHA,CARRIER_DELAY,708.0
2025-06-01,OH,CHA,LATE_AIRCRAFT_DELAY,2108.0
2025-06-01,OH,CHA,NAS_DELAY,364.0
2025-06-01,OH,CHA,SECURITY_DELAY,0.0
2025-06-01,OH,CHA,WEATHER_DELAY,164.0
2025-06-01,OH,CHS,CARRIER_DELAY,893.0
2025-06-01,OH,CHS,LATE_AIRCRAFT_DELAY,3025.0
2025-06-01,OH,CHS,NAS_DELAY,570.0
2025-06-01,OH,CHS,SECURITY_DELAY,0.0
2025-06-01,OH,CHS,WEATHER_DELAY,237.0
2025-06-01,OH,CID,CARRIER_DELAY,126.0
2025-06-01,OH,CID,LATE_AIRCRAFT_DELAY,444.0
2025-06-01,OH,CID,NAS_DELAY,199.0
2025-06-01,OH,CID,SECURITY_DELAY,0.0
2025-06-01,OH,CID,WEATHER_DELAY,2.0
2025-06-01,OH,CLE,CARRIER_DELAY,1335.0
2025-06-01,OH,CLE,LATE_AIRCRAFT_DELAY,5814.0
2025-06-01,OH,CLE,NAS_DELAY,1072.0
2025-06-01,OH,CLE,SECURITY_DELAY,62.0
2025-06-01,OH,CLE,WEATHER_DELAY,613.0
2025-06-01,OH,CLT,CARRIER_DELAY,33310.0
2025-06-01,OH,CLT,LATE_AIRCRAFT_DELAY,48997.0
2025-06-01,OH,CLT,NAS_DELAY,16762.0
2025-06-01,OH,CLT,SECURITY_DELAY,10.0
2025-06-01,OH,CLT,WEATHER_DELAY,14873.0
2025-06-01,OH,CMH,CARRIER_DELAY,1803.0
2025-06-01,OH,CMH,LATE_AIRCRAFT_DELAY,1983.0
2025-06-01,OH,CMH,NAS_DELAY,1120.0
2025-06-01,OH,CMH,SECURITY_DELAY,0.0
2025-06-01,OH,CMH,WEATHER_DELAY,276.0
2025-06-01,OH,COU,CARRIER_DELAY,85.0
2025-06-01,OH,COU,LATE_AIRCRAFT_DELAY,40.0
2025-06-01,OH,COU,NAS_DELAY,1.0
2025-06-01,OH,COU,SECURITY_DELAY,0.0
2025-06-01,OH,COU,WEATHER_DELAY,0.0
2025-06-01,OH,CRW,CARRIER_DELAY,2115.0
2025-06-01,OH,CRW,LATE_AIRCRAFT_DELAY,3168.0
2025-06-01,OH,CRW,NAS_DELAY,353.0
2025-06-01,OH,CRW,SECURITY_DELAY,0.0
2025-06-01,OH,CRW,WEATHER_DELAY,367.0
2025-06-01,OH,CVG,CARRIER_DELAY,1779.0
2025-06-01,OH,CVG,LATE_AIRCRAFT_DELAY,6823.0
2025-06-01,OH,CVG,NAS_DELAY,1089.0
2025-06-01,OH,CVG,SECURITY_DELAY,0.0
2025-06-01,OH,CVG,WEATHER_DELAY,1029.0
2025-06-01,OH,DAB,CARRIER_DELAY,546.0
2025-06-01,OH,DAB,LATE_AIRCRAFT_DELAY,1786.0
2025-06-01,OH,DAB,NAS_DELAY,213.0
2025-06-01,OH,DAB,SECURITY_DELAY,0.0
2025-06-01,OH,DAB,WEATHER_DELAY,436.0
2025-06-01,OH,DAY,CARRIER_DELAY,2996.0
2025-06-01,OH,DAY,LATE_AIRCRAFT_DELAY,11460.0
2025-06-01,OH,DAY,NAS_DELAY,1397.0
2025-06-01,OH,DAY,SECURITY_DELAY,0.0
2025-06-01,OH,DAY,WEATHER_DELAY,1992.0
2025-06-01,OH,DCA,CARRIER_DELAY,43017.0
2025-06-01,OH,DCA,LATE_AIRCRAFT_DELAY,49951.0
2025-06-01,OH,DCA,NAS_DELAY,22486.0
2025-06-01,OH,DCA,SECURITY_DELAY,122.0
2025-06-01,OH,DCA,WEATHER_DELAY,15385.0
2025-06-01,OH,DFW,CARRIER_DELAY,14538.0
2025-06-01,OH,DFW,LATE_AIRCRAFT_DELAY,35338.0
2025-06-01,OH,DFW,NAS_DELAY,7493.0
2025-06-01,OH,DFW,SECURITY_DELAY,42.0
2025-06-01,OH,DFW,WEATHER_DELAY,4346.0
2025-06-01,OH,DSM,CARRIER_DELAY,522.0
2025-06-01,OH,DSM,LATE_AIRCRAFT_DELAY,1056.0
2025-06-01,OH,DSM,NAS_DELAY,324.0
2025-06-01,OH,DSM,SECURITY_DELAY,0.0
2025-06-01,OH,DSM,WEATHER_DELAY,37.0
2025-06-01,OH,DTW,CARRIER_DELAY,1082.0
2025-06-01,OH,DTW,LATE_AIRCRAFT_DELAY,1834.0
2025-06-01,OH,DTW,NAS_DELAY,423.0
2025-06-01,OH,DTW,SECURITY_DELAY,57.0
2025-06-01,OH,DTW,WEATHER_DELAY,519.0
2025-06-01,OH,ECP,CARRIER_DELAY,720.0
2025-06-01,OH,ECP,LATE_AIRCRAFT_DELAY,2770.0
2025-06-01,OH,ECP,NAS_DELAY,872.0
2025-06-01,OH,ECP,SECURITY_DELAY,3.0
2025-06-01,OH,ECP,WEATHER_DELAY,258.0
2025-06-01,OH,EWN,CARRIER_DELAY,60.0
2025-06-01,OH,EWN,LATE_AIRCRAFT_DELAY,496.0
2025-06-01,OH,EWN,NAS_DELAY,123.0
2025-06-01,OH,EWN,SECURITY_DELAY,0.0
2025-06-01,OH,EWN,WEATHER_DELAY,218.0
2025-06-01,OH,FWA,CARRIER_DELAY,722.0
2025-06-01,OH,FWA,LATE_AIRCRAFT_DELAY,1748.0
2025-06-01,OH,FWA,NAS_DELAY,272.0
2025-06-01,OH,FWA,SECURITY_DELAY,0.0
2025-06-01,OH,FWA,WEATHER_DELAY,213.0
2025-06-01,OH,GNV,CARRIER_DELAY,108.0
2025-06-01,OH,GNV,LATE_AIRCRAFT_DELAY,438.0
2025-06-01,OH,GNV,NAS_DELAY,74.0
2025-06-01,OH,GNV,SECURITY_DELAY,0.0
2025-06-01,OH,GNV,WEATHER_DELAY,183.0
2025-06-01,OH,GPT,CARRIER_DELAY,329.0
2025-06-01,OH,GPT,LATE_AIRCRAFT_DELAY,1016.0
2025-06-01,OH,GPT,NAS_DELAY,209.0
2025-06-01,OH,GPT,SECURITY_DELAY,0.0
2025-06-01,OH,GPT,WEATHER_DELAY,688.0
2025-06-01,OH,GRR,CARRIER_DELAY,806.0
2025-06-01,OH,GRR,LATE_AIRCRAFT_DELAY,3184.0
2025-06-01,OH,GRR,NAS_DELAY,262.0
2025-06-01,OH,GRR,SECURITY_DELAY,0.0
2025-06-01,OH,GRR,WEATHER_DELAY,4.0
2025-06-01,OH,GSO,CARRIER_DELAY,1809.0
2025-06-01,OH,GSO,LATE_AIRCRAFT_DELAY,1477.0
2025-06-01,OH,GSO,NAS_DELAY,853.0
2025-06-01,OH,GSO,SECURITY_DELAY,1.0
2025-06-01,OH,GSO,WEATHER_DELAY,547.0
2025-06-01,OH,GSP,CARRIER_DELAY,2652.0
2025-06-01,OH,GSP,LATE_AIRCRAFT_DELAY,8212.0
2025-06-01,OH,GSP,NAS_DELAY,1911.0
2025-06-01,OH,GSP,SECURITY_DELAY,0.0
2025-06-01,OH,GSP,WEATHER_DELAY,2156.0
2025-06-01,OH,HOU,CARRIER_DELAY,12.0
2025-06-01,OH,HOU,LATE_AIRCRAFT_DELAY,6.0
2025-06-01,OH,HOU,NAS_DELAY,91.0
2025-06-01,OH,HOU,SECURITY_DELAY,0.0
2025-06-01,OH,HOU,WEATHER_DELAY,56.0
2025-06-01,OH,HPN,CARRIER_DELAY,1489.0
2025-06-01,OH,HPN,LATE_AIRCRAFT_DELAY,3616.0
2025-06-01,OH,HPN,NAS_DELAY,1003.0
2025-06-01,OH,HPN,SECURITY_DELAY,0.0
2025-06-01,OH,HPN,WEATHER_DELAY,814.0
2025-06-01,OH,HSV,CARRIER_DELAY,2115.0
2025-06-01,OH,HSV,LATE_AIRCRAFT_DELAY,2219.0
2025-06-01,OH,HSV,NAS_DELAY,442.0
2025-06-01,OH,HSV,SECURITY_DELAY,0.0
2025-06-01,OH,HSV,WEATHER_DELAY,656.0
2025-06-01,OH,IAD,CARRIER_DELAY,550.0
2025-06-01,OH,IAD,LATE_AIRCRAFT_DELAY,1608.0
2025-06-01,OH,IAD,NAS_DELAY,489.0
2025-06-01,OH,IAD,SECURITY_DELAY,0.0
2025-06-01,OH,IAD,WEATHER_DELAY,686.0
2025-06-01,OH,IAH,CARRIER_DELAY,0.0
2025-06-01,OH,IAH,LATE_AIRCRAFT_DELAY,71.0
2025-06-01,OH,IAH,NAS_DELAY,33.0
2025-06-01,OH,IAH,SECURITY_DELAY,0.0
2025-06-01,OH,IAH,WEATHER_DELAY,8.0
2025-06-01,OH,ICT,CARRIER_DELAY,1180.0
2025-06-01,OH,ICT,LATE_AIRCRAFT_DELAY,2361.0
2025-06-01,OH,ICT,NAS_DELAY,889.0
2025-06-01,OH,ICT,SECURITY_DELAY,0.0
2025-06-01,OH,ICT,WEATHER_DELAY,73.0
2025-06-01,OH,ILM,CARRIER_DELAY,749.0
2025-06-01,OH,ILM,LATE_AIRCRAFT_DELAY,1793.0
2025-06-01,OH,ILM,NAS_DELAY,565.0
2025-06-01,OH,ILM,SECURITY_DELAY,0.0
2025-06-01,OH,ILM,WEATHER_DELAY,526.0
2025-06-01,OH,IND,CARRIER_DELAY,190.0
2025-06-01,OH,IND,LATE_AIRCRAFT_DELAY,234.0
2025-06-01,OH,IND,NAS_DELAY,30.0
2025-06-01,OH,IND,SECURITY_DELAY,0.0
2025-06-01,OH,IND,WEATHER_DELAY,0.0
2025-06-01,OH,JAN,CARRIER_DELAY,1121.0
2025-06-01,OH,JAN,LATE_AIRCRAFT_DELAY,3094.0
2025-06-01,OH,JAN,NAS_DELAY,472.0
2025-06-01,OH,JAN,SECURITY_DELAY,0.0
2025-06-01,OH,JAN,WEATHER_DELAY,385.0
2025-06-01,OH,JAX,CARRIER_DELAY,292.0
2025-06-01,OH,JAX,LATE_AIRCRAFT_DELAY,518.0
2025-06-01,OH,JAX,NAS_DELAY,250.0
2025-06-01,OH,JAX,SECURITY_DELAY,0.0
2025-06-01,OH,JAX,WEATHER_DELAY,0.0
2025-06-01,OH,LAN,CARRIER_DELAY,524.0
2025-06-01,OH,LAN,LATE_AIRCRAFT_DELAY,578.0
2025-06-01,OH,LAN,NAS_DELAY,191.0
2025-06-01,OH,LAN,SECURITY_DELAY,0.0
2025-06-01,OH,LAN,WEATHER_DELAY,341.0
2025-06-01,OH,LAW,CARRIER_DELAY,580.0
2025-06-01,OH,LAW,LATE_AIRCRAFT_DELAY,1727.0
2025-06-01,OH,LAW,NAS_DELAY,330.0
2025-06-01,OH,LAW,SECURITY_DELAY,5.0
2025-06-01,OH,LAW,WEATHER_DELAY,366.0
2025-06-01,OH,LEX,CARRIER_DELAY,1820.0
2025-06-01,OH,LEX,LATE_AIRCRAFT_DELAY,4941.0
2025-06-01,OH,LEX,NAS_DELAY,1020.0
2025-06-01,OH,LEX,SECURITY_DELAY,0.0
2025-06-01,OH,LEX,WEATHER_DELAY,1140.0
2025-06-01,OH,LFT,CARRIER_DELAY,686.0
2025-06-01,OH,LFT,LATE_AIRCRAFT_DELAY,1898.0
2025-06-01,OH,LFT,NAS_DELAY,150.0
2025-06-01,OH,LFT,SECURITY_DELAY,0.0
2025-06-01,OH,LFT,WEATHER_DELAY,373.0
2025-06-01,OH,LIT,CARRIER_DELAY,161.0
2025-06-01,OH,LIT,LATE_AIRCRAFT_DELAY,136.0
2025-06-01,OH,LIT,NAS_DELAY,80.0
2025-06-01,OH,LIT,SECURITY_DELAY,0.0
2025-06-01,OH,LIT,WEATHER_DELAY,226.0
2025-06-01,OH,MCI,CARRIER_DELAY,804.0
2025-06-01,OH,MCI,LATE_AIRCRAFT_DELAY,1060.0
2025-06-01,OH,MCI,NAS_DELAY,438.0
2025-06-01,OH,MCI,SECURITY_DELAY,0.0
2025-06-01,OH,MCI,WEATHER_DELAY,60.0
2025-06-01,OH,MDT,CARRIER_DELAY,69.0
2025-06-01,OH,MDT,LATE_AIRCRAFT_DELAY,737.0
2025-06-01,OH,MDT,NAS_DELAY,75.0
2025-06-01,OH,MDT,SECURITY_DELAY,0.0
2025-06-01,OH,MDT,WEATHER_DELAY,247.0
2025-06-01,OH,MEM,CARRIER_DELAY,1205.0
2025-06-01,OH,MEM,LATE_AIRCRAFT_DELAY,1954.0
2025-06-01,OH,MEM,NAS_DELAY,861.0
2025-06-01,OH,MEM,SECURITY_DELAY,0.0
2025-06-01,OH,MEM,WEATHER_DELAY,177.0
2025-06-01,OH,MGM,CARRIER_DELAY,545.0
2025-06-01,OH,MGM,LATE_AIRCRAFT_DELAY,786.0
2025-06-01,OH,MGM,NAS_DELAY,259.0
2025-06-01,OH,MGM,SECURITY_DELAY,0.0
2025-06-01,OH,MGM,WEATHER_DELAY,676.0
2025-06-01,OH,MHT,CARRIER_DELAY,1217.0
2025-06-01,OH,MHT,LATE_AIRCRAFT_DELAY,3117.0
2025-06-01,OH,MHT,NAS_DELAY,535.0
2025-06-01,OH,MHT,SECURITY_DELAY,1.0
2025-06-01,OH,MHT,WEATHER_DELAY,636.0
2025-06-01,OH,MKE,CARRIER_DELAY,657.0
2025-06-01,OH,MKE,LATE_AIRCRAFT_DELAY,1748.0
2025-06-01,OH,MKE,NAS_DELAY,294.0
2025-06-01,OH,MKE,SECURITY_DELAY,0.0
2025-06-01,OH,MKE,WEATHER_DELAY,0.0
2025-06-01,OH,MLB,CARRIER_DELAY,484.0
2025-06-01,OH,MLB,LATE_AIRCRAFT_DELAY,1090.0
2025-06-01,OH,MLB,NAS_DELAY,240.0
2025-06-01,OH,MLB,SECURITY_DELAY,0.0
2025-06-01,OH,MLB,WEATHER_DELAY,196.0
2025-06-01,OH,MLI,CARRIER_DELAY,489.0
2025-06-01,OH,MLI,LATE_AIRCRAFT_DELAY,624.0
2025-06-01,OH,MLI,NAS_DELAY,135.0
2025-06-01,OH,MLI,SECURITY_DELAY,0.0
2025-06-01,OH,MLI,WEATHER_DELAY,6.0
2025-06-01,OH,MOB,CARRIER_DELAY,269.0
2025-06-01,OH,MOB,LATE_AIRCRAFT_DELAY,361.0
2025-06-01,OH,MOB,NAS_DELAY,289.0
2025-06-01,OH,MOB,SECURITY_DELAY,0.0
2025-06-01,OH,MOB,WEATHER_DELAY,72.0
2025-06-01,OH,MSN,CARRIER_DELAY,831.0
2025-06-01,OH,MSN,LATE_AIRCRAFT_DELAY,823.0
2025-06-01,OH,MSN,NAS_DELAY,340.0
2025-06-01,OH,MSN,SECURITY_DELAY,0.0
2025-06-01,OH,MSN,WEATHER_DELAY,200.0
2025-06-01,OH,MSP,CARRIER_DELAY,224.0
2025-06-01,OH,MSP,LATE_AIRCRAFT_DELAY,192.0
2025-06-01,OH,MSP,NAS_DELAY,3.0
2025-06-01,OH,MSP,SECURITY_DELAY,21.0
2025-06-01,OH,MSP,WEATHER_DELAY,0.0
2025-06-01,OH,MSY,CARRIER_DELAY,469.0
2025-06-01,OH,MSY,LATE_AIRCRAFT_DELAY,567.0
2025-06-01,OH,MSY,NAS_DELAY,653.0
2025-06-01,OH,MSY,SECURITY_DELAY,0.0
2025-06-01,OH,MSY,WEATHER_DELAY,0.0
2025-06-01,OH,MYR,CARRIER_DELAY,1019.0
2025-06-01,OH,MYR,LATE_AIRCRAFT_DELAY,2581.0
2025-06-01,OH,MYR,NAS_DELAY,593.0
2025-06-01,OH,MYR,SECURITY_DELAY,0.0
2025-06-01,OH,MYR,WEATHER_DELAY,274.0
2025-06-01,OH,OAJ,CARRIER_DELAY,442.0
2025-06-01,OH,OAJ,LATE_AIRCRAFT_DELAY,1038.0
2025-06-01,OH,OAJ,NAS_DELAY,49.0
2025-06-01,OH,OAJ,SECURITY_DELAY,0.0
2025-06-01,OH,OAJ,WEATHER_DELAY,43.0
2025-06-01,OH,OKC,CARRIER_DELAY,104.0
2025-06-01,OH,OKC,LATE_AIRCRAFT_DELAY,322.0
2025-06-01,OH,OKC,NAS_DELAY,46.0
2025-06-01,OH,OKC,SECURITY_DELAY,0.0
2025-06-01,OH,OKC,WEATHER_DELAY,7.0
2025-06-01,OH,OMA,CARRIER_DELAY,462.0
2025-06-01,OH,OMA,LATE_AIRCRAFT_DELAY,1352.0
2025-06-01,OH,OMA,NAS_DELAY,277.0
2025-06-01,OH,OMA,SECURITY_DELAY,0.0
2025-06-01,OH,OMA,WEATHER_DELAY,328.0
2025-06-01,OH,ORD,CARRIER_DELAY,1306.0
2025-06-01,OH,ORD,LATE_AIRCRAFT_DELAY,6059.0
2025-06-01,OH,ORD,NAS_DELAY,1688.0
2025-06-01,OH,ORD,SECURITY_DELAY,0.0
2025-06-01,OH,ORD,WEATHER_DELAY,331.0
2025-06-01,OH,ORF,CARRIER_DELAY,2529.0
2025-06-01,OH,ORF,LATE_AIRCRAFT_DELAY,5042.0
2025-06-01,OH,ORF,NAS_DELAY,1243.0
2025-06-01,OH,ORF,SECURITY_DELAY,0.0
2025-06-01,OH,ORF,WEATHER_DELAY,1237.0
2025-06-01,OH,PBI,CARRIER_DELAY,0.0
2025-06-01,OH,PBI,LATE_AIRCRAFT_DELAY,0.0
2025-06-01,OH,PBI,NAS_DELAY,0.0
2025-06-01,OH,PBI,SECURITY_DELAY,0.0
2025-06-01,OH,PBI,WEATHER_DELAY,0.0
2025-06-01,OH,PHL,CARRIER_DELAY,17631.0
2025-06-01,OH,PHL,LATE_AIRCRAFT_DELAY,20264.0
2025-06-01,OH,PHL,NAS_DELAY,5650.0
2025-06-01,OH,PHL,SECURITY_DELAY,11.0
2025-06-01,OH,PHL,WEATHER_DELAY,4566.0
2025-06-01,OH,PIA,CARRIER_DELAY,1116.0
2025-06-01,OH,PIA,LATE_AIRCRAFT_DELAY,1897.0
2025-06-01,OH,PIA,NAS_DELAY,353.0
2025-06-01,OH,PIA,SECURITY_DELAY,0.0
2025-06-01,OH,PIA,WEATHER_DELAY,1384.0
2025-06-01,OH,PIT,CARRIER_DELAY,94.0
2025-06-01,OH,PIT,LATE_AIRCRAFT_DELAY,270.0
2025-06-01,OH,PIT,NAS_DELAY,242.0
2025-06-01,OH,PIT,SECURITY_DELAY,0.0
2025-06-01,OH,PIT,WEATHER_DELAY,216.0
2025-06-01,OH,PNS,CARRIER_DELAY,2517.0
2025-06-01,OH,PNS,LATE_AIRCRAFT_DELAY,5323.0
2025-06-01,OH,PNS,NAS_DELAY,1508.0
2025-06-01,OH,PNS,SECURITY_DELAY,0.0
2025-06-01,OH,PNS,WEATHER_DELAY,851.0
2025-06-01,OH,PVD,CARRIER_DELAY,947.0
2025-06-01,OH,PVD,LATE_AIRCRAFT_DELAY,3083.0
2025-06-01,OH,PVD,NAS_DELAY,318.0
2025-06-01,OH,PVD,SECURITY_DELAY,0.0
2025-06-01,OH,PVD,WEATHER_DELAY,405.0
2025-06-01,OH,PWM,CARRIER_DELAY,509.0
2025-06-01,OH,PWM,LATE_AIRCRAFT_DELAY,1124.0
2025-06-01,OH,PWM,NAS_DELAY,276.0
2025-06-01,OH,PWM,SECURITY_DELAY,0.0
2025-06-01,OH,PWM,WEATHER_DELAY,178.0
2025-06-01,OH,RAP,CARRIER_DELAY,31.0
2025-06-01,OH,RAP,LATE_AIRCRAFT_DELAY,34.0
2025-06-01,OH,RAP,NAS_DELAY,30.0
2025-06-01,OH,RAP,SECURITY_DELAY,0.0
2025-06-01,OH,RAP,WEATHER_DELAY,0.0
2025-06-01,OH,RDU,CARRIER_DELAY,398.0
2025-06-01,OH,RDU,LATE_AIRCRAFT_DELAY,694.0
2025-06-01,OH,RDU,NAS_DELAY,365.0
2025-06-01,OH,RDU,SECURITY_DELAY,0.0
2025-06-01,OH,RDU,WEATHER_DELAY,215.0
2025-06-01,OH,RIC,CARRIER_DELAY,769.0
2025-06-01,OH,RIC,LATE_AIRCRAFT_DELAY,562.0
2025-06-01,OH,RIC,NAS_DELAY,443.0
2025-06-01,OH,RIC,SECURITY_DELAY,0.0
2025-06-01,OH,RIC,WEATHER_DELAY,153.0
2025-06-01,OH,ROC,CARRIER_DELAY,604.0
2025-06-01,OH,ROC,LATE_AIRCRAFT_DELAY,2174.0
2025-06-01,OH,ROC,NAS_DELAY,355.0
2025-06-01,OH,ROC,SECURITY_DELAY,0.0
2025-06-01,OH,ROC,WEATHER_DELAY,267.0
2025-06-01,OH,SAF,CARRIER_DELAY,11.0
2025-06-01,OH,SAF,LATE_AIRCRAFT_DELAY,133.0
2025-06-01,OH,SAF,NAS_DELAY,10.0
2025-06-01,OH,SAF,SECURITY_DELAY,0.0
2025-06-01,OH,SAF,WEATHER_DELAY,0.0
2025-06-01,OH,SAV,CARRIER_DELAY,1856.0
2025-06-01,OH,SAV,LATE_AIRCRAFT_DELAY,6018.0
2025-06-01,OH,SAV,NAS_DELAY,1125.0
2025-06-01,OH,SAV,SECURITY_DELAY,28.0
2025-06-01,OH,SAV,WEATHER_DELAY,1688.0
2025-06-01,OH,SBN,CARRIER_DELAY,602.0
2025-06-01,OH,SBN,LATE_AIRCRAFT_DELAY,1463.0
2025-06-01,OH,SBN,NAS_DELAY,394.0
2025-06-01,OH,SBN,SECURITY_DELAY,0.0
2025-06-01,OH,SBN,WEATHER_DELAY,432.0
2025-06-01,OH,SDF,CARRIER_DELAY,1329.0
2025-06-01,OH,SDF,LATE_AIRCRAFT_DELAY,3781.0
2025-06-01,OH,SDF,NAS_DELAY,1191.0
2025-06-01,OH,SDF,SECURITY_DELAY,0.0
2025-06-01,OH,SDF,WEATHER_DELAY,589.0
2025-06-01,OH,SGF,CARRIER_DELAY,660.0
2025-06-01,OH,SGF,LATE_AIRCRAFT_DELAY,662.0
2025-06-01,OH,SGF,NAS_DELAY,281.0
2025-06-01,OH,SGF,SECURITY_DELAY,27.0
2025-06-01,OH,SGF,WEATHER_DELAY,72.0
2025-06-01,OH,SHV,CARRIER_DELAY,355.0
2025-06-01,OH,SHV,LATE_AIRCRAFT_DELAY,715.0
2025-06-01,OH,SHV,NAS_DELAY,208.0
2025-06-01,OH,SHV,SECURITY_DELAY,0.0
2025-06-01,OH,SHV,WEATHER_DELAY,25.0
2025-06-01,OH,SRQ,CARRIER_DELAY,74.0
2025-06-01,OH,SRQ,LATE_AIRCRAFT_DELAY,99.0
2025-06-01,OH,SRQ,NAS_DELAY,0.0
2025-06-01,OH,SRQ,SECURITY_DELAY,0.0
2025-06-01,OH,SRQ,WEATHER_DELAY,0.0
2025-06-01,OH,STL,CARRIER_DELAY,464.0
2025-06-01,OH,STL,LATE_AIRCRAFT_DELAY,965.0
2025-06-01,OH,STL,NAS_DELAY,104.0
2025-06-01,OH,STL,SECURITY_DELAY,0.0
2025-06-01,OH,STL,WEATHER_DELAY,0.0
